,product_id,recommended_product_id,similarity_score
116,12567795,52089160,0.3206871968331876
117,12567795,7320225,0.3163449276331979
118,12567795,46563491,0.3155565603621173
119,12567795,38458616,0.3119897307994727
120,4897521,855600,0.4115701025873935
121,4897521,55469774,0.38321758645558923
122,4897521,23476288,0.37858785966051456
123,4897521,643138,0.3774256071478395
124,4897521,7320225,0.36826847210555
125,4897521,31602057,0.36224678167018165
126,4897521,25770121,0.3489202596648845
127,4897521,35373097,0.34570996799375464
128,4897521,73314682,0.34425706287493174
129,4897521,126697,0.34318130295447463
130,4897521,591960,0.34306588831486634
131,4897521,22413470,0.3402702423488613
132,4897521,74285829,0.34010125152831977
133,4897521,25749035,0.3400856549240744
134,4897521,55925516,0.33865544675531667
135,4897521,74141526,0.3386449805865166
136,4897521,70817873,0.3378124204105487
137,4897521,2638665,0.33571551343476447
138,4897521,72928043,0.3352214723147387
139,4897521,975370,0.3340649779861463
140,47321729,48493605,0.4516584006799255
141,47321729,46841782,0.3953141229171172
142,47321729,55996377,0.37485666624051145
143,47321729,47271217,0.3449735350950664
144,47321729,65395332,0.3273585579385616
145,47321729,59322576,0.32125178264552473
146,47321729,49337807,0.31378011369973036
147,47321729,60030176,0.30105516791189446
148,47321729,70895043,0.2970466777499009
149,47321729,72881850,0.28841892220719406
150,47321729,46605790,0.2858939325447992
151,47321729,45661782,0.2842648821535705
152,47321729,31547651,0.2786766477002585
153,47321729,7820533,0.2746601220023827
154,47321729,46824399,0.26378249498486483
155,47321729,44231732,0.2611011125543604
156,47321729,66510277,0.26086120530770884
157,47321729,68793627,0.25958527214743865
158,47321729,32586832,0.2576953168509303
159,47321729,23482495,0.2560699906629467
160,2638665,23368835,0.8599119986358381
161,2638665,591960,0.8067689558785558
162,2638665,19408798,0.4120876774293209
163,2638665,855600,0.38998886064063665
164,2638665,31602057,0.3693100100134108
165,2638665,55469774,0.35048451451569457
166,2638665,23476288,0.34471426981341513
167,2638665,4897521,0.33571551343476447
168,2638665,12618638,0.33567226096214753
169,2638665,7320225,0.33421673399844853
170,2638665,15388586,0.3167978414746875
171,2638665,14069536,0.3115068202544266
172,2638665,73314682,0.3060486872051764
173,2638665,74285829,0.30144472209938
174,2638665,22413470,0.300593260785483
175,2638665,48273751,0.2976463251262401
176,2638665,50319688,0.29761440023229124
177,2638665,1935009,0.2964350979962588
178,2638665,35373097,0.29631552323497523
179,2638665,38458616,0.29264217563401174
180,25078249,4312979,0.3844448153046615
181,25078249,19359126,0.34670477734654387
182,25078249,8159079,0.33443593875536465
183,25078249,691576,0.33118755002035016
184,25078249,916784,0.3293676322975983
185,25078249,54665,0.3214086819403166
186,25078249,389145,0.320814175265612
187,25078249,9830444,0.31736655250719537
188,25078249,55897,0.31607619326274394
189,25078249,203734,0.31217086600197486
190,25078249,76781356,0.3118161391710313
191,25078249,52241344,0.3078836183735019
192,25078249,299461,0.3050979961500259
193,25078249,74267277,0.3005126778385134
194,25078249,310993,0.2907341539476946
195,25078249,299431,0.28898518468945655
196,25078249,14313154,0.2857585531407954
197,25078249,233212,0.2839411834836566
198,25078249,56930154,0.2793011605557784
199,25078249,5511229,0.26852319573358574
200,389145,74267277,0.7155280665443898
201,389145,203734,0.5667158566061383
202,389145,299461,0.5626031681651118
203,389145,54665,0.5526179713287933
204,389145,299431,0.5172111303364318
205,389145,469404,0.4741683159289204
206,389145,56930154,0.4535687270677619
207,389145,43349411,0.42551524388194745
208,389145,56859344,0.4095823454899837
209,389145,515551,0.408228072891388
210,389145,7770389,0.40465490202077453
211,389145,9830444,0.401827009930736
212,389145,12420809,0.3943598574673284
213,389145,19359126,0.3935611686339059
214,389145,171745,0.3860492160213727
215,389145,23362701,0.385097000611097
216,389145,52241344,0.3833711729895575
217,389145,14313154,0.38133845037544356
218,389145,899654,0.3793898061671042
219,389145,23518127,0.3719200101523108
220,180912,208248,0.6036505868712116
221,180912,11241055,0.4644829978870181
222,180912,588800,0.4263643162986028
223,180912,122012,0.4200106299569365
224,180912,595655,0.40657149502519474
225,180912,359483,0.3859737321427723
226,180912,361277,0.3662161953737685
227,180912,10590207,0.3600337094437332
228,180912,515551,0.3514252691423854
229,180912,450192,0.3388912695495201
230,180912,646020,0.3281769496439503
231,180912,1044890,0.3274938884815547
232,180912,4252075,0.3264089133034169
233,180912,72746857,0.32566434564251534
234,180912,11891181,0.32497947475341976
235,180912,3237483,0.3239990596556954
236,180912,361279,0.3230428756536723
237,180912,691755,0.322737176687028
238,180912,11522917,0.3151020096607581
239,180912,36189537,0.30946502781540736
240,7820533,65395332,0.5668686615795192
241,7820533,59322576,0.5260735608925676
242,7820533,32586832,0.5189779354406188
243,7820533,15079790,0.5011838288036972
244,7820533,70895043,0.4896821260276399
245,7820533,56320903,0.47211432403039555
246,7820533,45123323,0.4672036118248184
247,7820533,23852057,0.4671667964111839
248,7820533,23482495,0.4421418974963756
249,7820533,44231732,0.43963594518178234
250,7820533,46621334,0.4314171027588775
251,7820533,53447698,0.4167043068949423
252,7820533,66510277,0.3992824226370468
253,7820533,48493605,0.3977358024942988
254,7820533,24766023,0.3971076687280694
255,7820533,1057882,0.39637365383495393
256,7820533,28326998,0.391435732053266
257,7820533,51884751,0.3886574897227426
258,7820533,8201864,0.38459077284129506
259,7820533,41574489,0.38156240614117665
260,1600005,7320225,0.3569509585624511
261,1600005,855600,0.3447407490020833
262,1600005,74141526,0.34374664128189913
263,1600005,14790642,0.3267205448630024
264,1600005,31602057,0.31794738033850295
265,1600005,19408798,0.31703829444526405
266,1600005,4897521,0.31698346346950257
267,1600005,1935009,0.30655541920671076
268,1600005,55469774,0.30306349073254013
269,1600005,642154,0.3027930841303615
270,1600005,591960,0.3018464081854975
271,1600005,23476288,0.2998634701428884
272,1600005,643138,0.2952352967531251
273,1600005,70761592,0.2943772511004096
274,1600005,51571587,0.2871733686714353
275,1600005,70772235,0.28333586761689317
276,1600005,22413470,0.2799619767292084
277,1600005,54406343,0.27221498076967804
278,1600005,74247140,0.2715214595694513
279,1600005,67634480,0.26985781971967077
280,356188,11921226,0.9308136633526792
281,356188,233129,0.2386467387829939
282,356188,7975728,0.2291146033908304
283,356188,554912,0.22880389651010177
284,356188,310917,0.22861715499489707
285,356188,48087407,0.22443583677105816
286,356188,55897,0.22262273663178447
287,356188,899588,0.2207270545737112
288,356188,310993,0.21019935017362848
289,356188,171745,0.20314604004521056
290,356188,23362701,0.20229511891437
291,356188,691576,0.19682354208239503
292,356188,56930154,0.19254117794491288
293,356188,2462825,0.1925242451224748
294,356188,12420809,0.1899487524245782
295,356188,19359126,0.1840393961853303
296,356188,2301357,0.18280094158458607
297,356188,299431,0.181066181032338
298,356188,373571,0.1798256078473376
299,356188,899654,0.17935895369326232
300,8141868,25062191,0.5870655197408348
301,8141868,51668230,0.5128847961821507
302,8141868,51668332,0.47622864811395066
303,8141868,7589409,0.46740829085413477
304,8141868,48483174,0.45326168443045556
305,8141868,8003987,0.4509258631388572
306,8141868,38144690,0.4469949111475228
307,8141868,19772753,0.42578020050358134
308,8141868,49658272,0.4208315347538009
309,8141868,43017581,0.41738977857573417
310,8141868,1995735,0.4081785128350886
311,8141868,56384890,0.40743294340717395
312,8141868,71075716,0.3976286282647972
313,8141868,71938293,0.3954289400970306
314,8141868,53447698,0.3866063667239388
315,8141868,77718549,0.38050693543144415
316,8141868,1714729,0.37133517133094224
317,8141868,249953,0.3710627033552681
318,8141868,23306883,0.3710387120282711
319,8141868,38151960,0.3689131534699962
320,71523843,78010530,0.411994126593382
321,71523843,57524517,0.393200734790222
322,71523843,53447698,0.3715248178074905
323,71523843,65395332,0.3691012935621302
324,71523843,7383363,0.3476841406205908
325,71523843,72290186,0.3447280422386407
326,71523843,12716267,0.3440042639581717
327,71523843,1059170,0.32446625923362343
328,71523843,74246209,0.3088157656519729
329,71523843,19772753,0.3004605158056792
330,71523843,28252100,0.297705810506974
331,71523843,11477102,0.2952023009965423
332,71523843,59322576,0.2945572448672769
333,71523843,37503894,0.29351462020870905
334,71523843,66510277,0.2897443471961646
335,71523843,33142561,0.28752530301608703
336,71523843,15013997,0.2858161177923429
337,71523843,255023,0.28433686925556517
338,71523843,49658272,0.28332590480136344
339,71523843,73936929,0.2819241899809283
340,51593115,53978256,0.869562944164055
341,51593115,56799815,0.8491684685844652
342,51593115,67709566,0.6619905005119725
343,51593115,57447641,0.3653127195401222
344,51593115,81926706,0.29421512797822524
345,51593115,54056610,0.2726146673188044
346,51593115,56025961,0.26513312376784576
347,51593115,55457074,0.2514385435564035
348,51593115,44217261,0.2105937566550176
349,51593115,76480235,0.1894856034457599
350,51593115,73763817,0.18932523279121202
351,51593115,77162112,0.16543104643746218
352,51593115,77348600,0.15737070234027786
353,51593115,14519500,0.1572713441856853
354,51593115,48701295,0.140164608633879
355,51593115,29950661,0.13303436189149515
356,51593115,49636672,0.1323991779267368
357,51593115,72679390,0.12606001467162095
358,51593115,51854334,0.1246504427824981
359,51593115,23057599,0.1208005177975689
360,855018,855600,0.4011295450058641
361,855018,4897521,0.30903610266762077
362,855018,7320225,0.26852573235500565
363,855018,74141526,0.26403207307862053
364,855018,55469774,0.26383877002045086
365,855018,23476288,0.2621523199538412
366,855018,70761592,0.25784278424525975
367,855018,680611,0.2506084362851172
368,855018,14790642,0.24856299371017934
369,855018,31602057,0.2447513225163852
370,855018,126697,0.23595332162725974
371,855018,1600005,0.23568135847848823
372,855018,591960,0.2355150914140009
373,855018,1935009,0.23425203238066328
374,855018,22413470,0.2329387182064066
375,855018,21578204,0.2257581732634486
376,855018,19408798,0.2186381548387456
377,855018,2638665,0.21831840917947168
378,855018,51059393,0.21772503377305436
379,855018,51049077,0.21682638238182816
380,58215473,58298489,0.3538742343711731
381,58215473,14868418,0.34435525451290633
382,58215473,58291928,0.30607686272546025
383,58215473,16860936,0.2803384156400552
384,58215473,56885678,0.27614486664110177
385,58215473,52333193,0.2731890076298231
386,58215473,65395332,0.26281642905693775
387,58215473,22413470,0.26224878586573624
388,58215473,45123323,0.2619816704592928
389,58215473,72928043,0.2616292803316578
390,58215473,52889826,0.2506241730103425
391,58215473,56365197,0.2480713610253647
392,58215473,48273751,0.24448219773175456
393,58215473,56320903,0.24170202775076127
394,58215473,74381816,0.2381620661444179
395,58215473,24766023,0.23751873384800587
396,58215473,26348659,0.232336288867382
397,58215473,35373097,0.22527385096089483
398,58215473,74381349,0.2251550353217263
399,58215473,15079790,0.2229441045596261
400,19419738,54710061,0.421034780275558
401,19419738,11676550,0.2549049244530277
402,19419738,51352620,0.24695592864505242
403,19419738,51092786,0.23110107583853742
404,19419738,15129417,0.22864737915869332
405,19419738,15226911,0.2199150939298416
406,19419738,59302735,0.21714450627712029
407,19419738,21459682,0.21058036125544033
408,19419738,11633356,0.19577298343584668
409,19419738,58298176,0.19438019601080878
410,19419738,2067059,0.192910997013101
411,19419738,46156090,0.1821598267508029
412,19419738,26359414,0.18115371868773253
413,19419738,72560404,0.17688051823816694
414,19419738,11239836,0.17293203307413546
415,19419738,6082263,0.1701760314410143
416,19419738,43369992,0.16606089183841666
417,19419738,51198977,0.16526550905515924
418,19419738,4727887,0.16309613455532135
419,19419738,72628067,0.15960443718557143
420,51884751,32586832,0.5028481720968438
421,51884751,59084364,0.439164976707166
422,51884751,54383925,0.413730695826832
423,51884751,7820533,0.3886574897227426
424,51884751,23482495,0.38295013800248
425,51884751,41318362,0.380974392916081
426,51884751,48091364,0.3781095726976419
427,51884751,59322576,0.3753709323169446
428,51884751,44231732,0.36932768531216736
429,51884751,65395332,0.3610412390674583
430,51884751,44232101,0.3580216079310311
431,51884751,70895043,0.3449936736344669
432,51884751,1057882,0.32472000999490075
433,51884751,60030176,0.31673847491281587
434,51884751,54680052,0.3125407624317722
435,51884751,72881850,0.30472120111631557
436,51884751,48100590,0.3012573637742057
437,51884751,45100535,0.29800032053034975
438,51884751,15079790,0.2937291694266005
439,51884751,68793627,0.2880047822719749
440,8159799,8023300,0.9928899203813375
441,8159799,1714729,0.5663469586496555
442,8159799,38144690,0.40777516366034994
443,8159799,38151960,0.4015781680610191
444,8159799,19800169,0.3574947927755998
445,8159799,3220143,0.34678134843575337
446,8159799,48483174,0.343209363618051
447,8159799,25062191,0.3343750719692298
448,8159799,4028301,0.33054920805810184
449,8159799,24989503,0.32892677345346905
450,8159799,51668230,0.3234599908559967
451,8159799,24989957,0.31991926294446843
452,8159799,80850379,0.31322228396095947
453,8159799,51668332,0.3094531752310954
454,8159799,8141868,0.3081677568103347
455,8159799,23515481,0.30723445316452885
456,8159799,33142561,0.30578315122685856
457,8159799,71075716,0.3042221573602313
458,8159799,23291354,0.3007531351914082
459,8159799,19242072,0.2979030159090829
460,35373097,26348659,0.9777790760215348
461,35373097,52889826,0.9238667656677535
462,35373097,72928043,0.9028679047423607
463,35373097,52333193,0.8780732288086202
464,35373097,48273751,0.7071061096019036
465,35373097,22413470,0.6613005365065536
466,35373097,41574489,0.6499550636811362
467,35373097,70817873,0.6256197277999458
468,35373097,56365197,0.6197851693231293
469,35373097,74285829,0.6149292769845988
470,35373097,73314682,0.6148104942983743
471,35373097,79965318,0.5875598769615332
472,35373097,46695756,0.5824722577082935
473,35373097,50319688,0.580463321094292
474,35373097,27977454,0.570118246393263
475,35373097,46621334,0.5387872600520037
476,35373097,36780619,0.5312825150337399
477,35373097,46563491,0.5305456918855502
478,35373097,75510675,0.5228376458516271
479,35373097,56885678,0.5218370737568364
480,79857302,56365197,0.4995261267920431
481,79857302,62715859,0.4192509225408264
482,79857302,35607267,0.3995874262991639
483,79857302,22413470,0.3892574740417911
484,79857302,79965318,0.38028367025656906
485,79857302,21017060,0.37984203191991545
486,79857302,35373097,0.35916091592739957
487,79857302,35723184,0.35678127563364676
488,79857302,7347125,0.3561775439402902
489,79857302,72928043,0.35309607896480993
490,79857302,26348659,0.3514005092365049
491,79857302,34414903,0.351101301593369
492,79857302,48273751,0.3464227283928142
493,79857302,52333193,0.33578682278567906
494,79857302,79952488,0.3340589777351831
495,79857302,52889826,0.33317548668607555
496,79857302,80133022,0.3321335111095679
497,79857302,79887552,0.3312922037062508
498,79857302,48102821,0.3232328635558198
499,79857302,25770121,0.3145911734534043
500,49105034,72801647,0.23746014850148225
501,49105034,67858243,0.23657314136054403
502,49105034,58298176,0.21779062153022877
503,49105034,57659050,0.21183991784472647
504,49105034,74860089,0.21041762545589104
505,49105034,74989061,0.20893767762581697
506,49105034,54385590,0.2088016238818056
507,49105034,71674971,0.20865611704479434
508,49105034,42644889,0.19795794111994333
509,49105034,76105382,0.1936359475933832
510,49105034,4889751,0.19108767924354195
511,49105034,37474291,0.18689804129810367
512,49105034,10696650,0.18527406998976215
513,49105034,11239836,0.18527294619122847
514,49105034,8326109,0.18106690696599098
515,49105034,4497817,0.17700297656874633
516,49105034,24408779,0.17663211750490204
517,49105034,54440051,0.1757076081349428
518,49105034,74496917,0.17338206058631284
519,49105034,50326880,0.16864045719742105
520,73821826,75641272,0.1544539646907798
521,73821826,53135819,0.14151921280829174
522,73821826,55665054,0.13070575270923812
523,73821826,58263379,0.12930756553332282
524,73821826,79239706,0.12644162080160654
525,73821826,82075493,0.12445365946308092
526,73821826,58473284,0.1231616471200381
527,73821826,76310232,0.11983149993133542
528,73821826,75840202,0.11885941250954742
529,73821826,74317085,0.11735331687499688
530,73821826,53515396,0.11663211898702096
531,73821826,4727887,0.11542822778595653
532,73821826,63494589,0.11539817855546694
533,73821826,53654257,0.11425233412399705
534,73821826,56312920,0.11403487057585325
535,73821826,7447383,0.11400959047224811
536,73821826,62263771,0.1124900600631448
537,73821826,52675312,0.11187573322907507
538,73821826,75510218,0.11175874180321577
539,73821826,74459767,0.11171752234587226
540,54017350,74246209,0.4012362937474845
541,54017350,1059170,0.3918218726533876
542,54017350,11477102,0.3877107777171801
543,54017350,78010530,0.36710079249818534
544,54017350,60039590,0.3635650964372853
545,54017350,28252100,0.3586590550266922
546,54017350,1324787,0.355400221726634
547,54017350,53447698,0.34473768636786817
548,54017350,57524517,0.341732570342883
549,54017350,255023,0.3403611349508069
550,54017350,12716267,0.32942231079733547
551,54017350,65395332,0.319622386672835
552,54017350,31547651,0.309702125609398
553,54017350,51668332,0.3032525856285221
554,54017350,66510277,0.29711698232846195
555,54017350,44231732,0.2924398697330274
556,54017350,72290186,0.290129181142426
557,54017350,59322576,0.2892849365105098
558,54017350,25062191,0.28871811276203463
559,54017350,15079790,0.2843669402217855
560,916784,916764,0.6666035839234363
561,916784,899588,0.34774435042870633
562,916784,691576,0.34570645174024445
563,916784,55897,0.3367543482519299
564,916784,25078249,0.3293676322975983
565,916784,203734,0.3179201702280392
566,916784,299461,0.31331791112153606
567,916784,233212,0.31076329216318965
568,916784,389145,0.3019024805474979
569,916784,899654,0.2987212024198083
570,916784,54665,0.2958075578603886
571,916784,233129,0.2936737556670552
572,916784,515551,0.2926632858892602
573,916784,52241344,0.29204601738231784
574,916784,299431,0.29172375256265554
575,916784,19359126,0.2912403993641119
576,916784,4312979,0.2912057065305569
577,916784,514927,0.2911723597288195
578,916784,74267277,0.28928603299478184
579,916784,23463787,0.287497432677204
580,21017060,34414903,0.7659848176901465
581,21017060,62715859,0.49365039850978387
582,21017060,35723184,0.40003919996029574
583,21017060,75551911,0.3887067886640876
584,21017060,35373097,0.3855379880352618
585,21017060,79857302,0.37984203191991545
586,21017060,26348659,0.3718981843080146
587,21017060,48273751,0.3680698027717477
588,21017060,52333193,0.3679197458881591
589,21017060,56365197,0.3677523620462009
590,21017060,72928043,0.36450864157527213
591,21017060,52889826,0.36392889853160393
592,21017060,67752435,0.3565534790279269
593,21017060,79965318,0.35496755034194105
594,21017060,25770121,0.3539542058418436
595,21017060,22413470,0.35049598583830704
596,21017060,50319688,0.343241503101535
597,21017060,58298489,0.3186709985302929
598,21017060,80133022,0.31708038248231435
599,21017060,73314682,0.3150786928315436
600,35723184,62715859,0.8260499119169186
601,35723184,56365197,0.5351533798245338
602,35723184,21017060,0.40003919996029574
603,35723184,79965318,0.3823206451194424
604,35723184,35373097,0.381249061088616
605,35723184,72928043,0.3808128461606899
606,35723184,26348659,0.37797463483333726
607,35723184,52889826,0.3709024761203535
608,35723184,52333193,0.37044882763143955
609,35723184,48273751,0.3704145595755932
610,35723184,35607267,0.370060149664457
611,35723184,70817873,0.3602023224120534
612,35723184,34414903,0.3592641385646115
613,35723184,46695756,0.35732774430694075
614,35723184,79857302,0.35678127563364676
615,35723184,46563491,0.3506086279981563
616,35723184,50319688,0.3493318662892051
617,35723184,67634480,0.34820580397541095
618,35723184,41574489,0.3449944651678135
619,35723184,22413470,0.34179687940070236
620,1714729,8159799,0.5663469586496555
621,1714729,8023300,0.5653059200403229
622,1714729,38144690,0.5545305418772049
623,1714729,38151960,0.4687085024803998
624,1714729,4028301,0.44610856066848287
625,1714729,19800169,0.40887116951681185
626,1714729,25062191,0.4032811736726516
627,1714729,48483174,0.40263005163853344
628,1714729,1059892,0.3912069024125289
629,1714729,3220143,0.38971706678385215
630,1714729,19242072,0.38513691448469967
631,1714729,1060082,0.37475963065019774
632,1714729,51668230,0.37425512770998165
633,1714729,8141868,0.37133517133094224
634,1714729,23291354,0.355134376145882
635,1714729,71075716,0.35497746559922727
636,1714729,51668332,0.3474527076598199
637,1714729,23515481,0.34297935318936623
638,1714729,43017581,0.3399935554799931
639,1714729,35460128,0.3389915810602986
640,76480235,77162112,0.7705873767182375
641,76480235,67709566,0.283077803819321
642,76480235,54056610,0.24337774458663838
643,76480235,44217261,0.23674102907883102
644,76480235,53978256,0.2336110118943854
645,76480235,55457074,0.2191381367444029
646,76480235,56799815,0.2130469888174726
647,76480235,57447641,0.204935596926801
648,76480235,81926706,0.19809158440407265
649,76480235,77348600,0.19641858702311185
650,76480235,51593115,0.1894856034457599
651,76480235,56025961,0.16697618389739094
652,76480235,73763817,0.15644524293868495
653,76480235,56384890,0.14432825522292395
654,76480235,48701295,0.11058475745915126
655,76480235,49636672,0.10673658945641487
656,76480235,29950661,0.1059385553472673
657,76480235,68528166,0.10538590691178884
658,76480235,76192331,0.1049535213239129
659,76480235,14519500,0.09960346004645454
660,68088752,71893707,0.9581039892557308
661,68088752,71907010,0.9551273059933622
662,68088752,71896003,0.9464755907968423
663,68088752,45070823,0.4197237354222835
664,68088752,76101329,0.3959655668532311
665,68088752,54935451,0.33887124618024755
666,68088752,52562646,0.3228860670123833
667,68088752,58566938,0.3112675970134516
668,68088752,68025746,0.31085407440191815
669,68088752,76777564,0.309941424117251
670,68088752,7817447,0.30443645558264043
671,68088752,68100167,0.28668806245659967
672,68088752,71892315,0.2722984014103586
673,68088752,75557997,0.2472572955125506
674,68088752,57309752,0.24476765999796138
675,68088752,75641272,0.22907116654757334
676,68088752,74556971,0.22678106107651785
677,68088752,76198199,0.2223298579491394
678,68088752,75754994,0.21533590761689014
679,68088752,73488819,0.2134311756570751
680,75643830,13151476,0.5437825396850712
681,75643830,13151574,0.5429857570996728
682,75643830,8122678,0.5054249570602988
683,75643830,72217122,0.49701497350442
684,75643830,4219781,0.4968812567471751
685,75643830,56597141,0.4924231983572338
686,75643830,56612173,0.48730414457642107
687,75643830,72540740,0.4782598225816736
688,75643830,71938164,0.47248393560455926
689,75643830,73861888,0.472475826227444
690,75643830,47499193,0.4698741535216741
691,75643830,8122699,0.4541773537829558
692,75643830,76216745,0.4529624016440924
693,75643830,75186039,0.4448045603510026
694,75643830,74456975,0.4423426728202508
695,75643830,73187624,0.4391887170447222
696,75643830,56306151,0.4345242154386699
697,75643830,73768914,0.4261677114589711
698,75643830,71289500,0.4062400112447734
699,75643830,72728356,0.4041341063514052
700,11477102,74246209,0.8167054181097362
701,11477102,1059170,0.6688503296419773
702,11477102,1324787,0.4806730449193543
703,11477102,255023,0.4721993881104892
704,11477102,28252100,0.3957309939338697
705,11477102,54017350,0.3877107777171801
706,11477102,53447698,0.3823510841787944
707,11477102,44231732,0.36721624103586603
708,11477102,3220163,0.36695546180485894
709,11477102,65395332,0.35531555041486707
710,11477102,44232101,0.3524697099949786
711,11477102,57524517,0.35153461784229206
712,11477102,25062191,0.3501164108648066
713,11477102,78010530,0.3412185462136629
714,11477102,48493605,0.3328762608530997
715,11477102,12716267,0.32303348373474833
716,11477102,44227610,0.3179303627125344
717,11477102,15079790,0.317346657612382
718,11477102,7820533,0.3149330990908521
719,11477102,44232899,0.3111574622150025
720,62445418,29572815,0.3992623391834438
721,62445418,38458616,0.29334097311725815
722,62445418,24852048,0.28297107962120627
723,62445418,73314682,0.28154842678215836
724,62445418,74285829,0.2809882049184604
725,62445418,35373097,0.275388010950882
726,62445418,26348659,0.2651441972536934
727,62445418,58624734,0.2590909046346446
728,62445418,48273751,0.2574989588072286
729,62445418,58291928,0.2565633550260026
730,62445418,35726089,0.2502039181170833
731,62445418,52889826,0.24868769447150474
732,62445418,72928043,0.24713483488758137
733,62445418,22413470,0.24702247396595126
734,62445418,70817873,0.24530211886708805
735,62445418,52333193,0.2419008174718325
736,62445418,74565955,0.24070080833329965
737,62445418,50817650,0.24058796323693005
738,62445418,20478281,0.2397883545363791
739,62445418,1011253,0.23354696096423105
740,50253867,53631890,0.713307341641832
741,50253867,14313154,0.6391317024022886
742,50253867,26029929,0.5850018047639153
743,50253867,5511229,0.5470831205031329
744,50253867,10671551,0.5148712973927952
745,50253867,16766952,0.5146415333254413
746,50253867,25696258,0.5119945856085872
747,50253867,1524463,0.5043930198667409
